Voltage_1,Voltage_2,Voltage_3,Voltage_4,Voltage_5,Voltage_6,Voltage_7,Voltage_8,Voltage_9,Voltage_10,Voltage_11,Voltage_12,Voltage_13,Voltage_14,Voltage_15,Voltage_16,Voltage_17,Voltage_18,Voltage_19,Voltage_20,Voltage_21,Voltage_22,Voltage_23,Voltage_24,Voltage_25,Voltage_26,Voltage_27,Voltage_28,Voltage_29,Voltage_30,Voltage_31,Voltage_32,Voltage_33,Voltage_34,Voltage_35,Voltage_36,Voltage_37,Voltage_38,Voltage_39,Voltage_40,Voltage_41,Voltage_42,Voltage_43,Voltage_44,Voltage_45,Voltage_46,Voltage_47,Voltage_48,Voltage_49,Voltage_50,Voltage_51,Voltage_52,Voltage_53,Temperature_1,Temperature_2,Temperature_3,Temperature_4,Temperature_5,Temperature_6,Temperature_7,Temperature_8,Temperature_9,Temperature_10,Temperature_11,Temperature_12,Temperature_13,Temperature_14,Temperature_15,Temperature_16,Temperature_17,Temperature_18,Temperature_19,Temperature_20,Temperature_21,Temperature_22,Temperature_23,Temperature_24,Temperature_25,Temperature_26,Temperature_27,Temperature_28,Temperature_29,Temperature_30,Temperature_31,Temperature_32,Temperature_33,Temperature_34,Temperature_35,Temperature_36,Temperature_37,Temperature_38,Temperature_39,Temperature_40,Temperature_41,Temperature_42,Temperature_43,Temperature_44,Temperature_45,Temperature_46,Temperature_47,Temperature_48,Temperature_49,Temperature_50,Temperature_51,Temperature_52,Temperature_53,Ref_1,Ref_2,Ref_3,Ref_1,Ref_2,Ref_3
1.5313888140954077,1.6227678972296418,1.612725532334298,1.6256647332571448,1.6490647309459745,1.6475841258652508,1.617907650116831,1.5995932090096177,1.533577534649521,1.6264372228644788,1.6227035230956972,1.633260881062597,1.656918375287205,1.6544721581973136,1.6213838533498346,1.6027797286398708,1.5537266385741533,1.6463610173203052,1.6460391466505826,1.6608130103908478,1.6818955392576753,1.6766490473411977,1.6409857771359384,1.6223494653590023,1.6471335069276392,1.6297846778295935,1.6487106732092798,1.6915838464163244,1.6986006270162761,1.6531203013844789,1.6153326847590506,1.6853395554237067,1.6726900381036103,1.69679815126583,1.7431797147728503,1.74717091107741,1.686755786370486,1.6556952667422593,1.6757156223990024,1.666477934177965,1.6871098441071808,1.7200050265528262,1.7188141050748527,1.671917548496276,1.6438182390294969,1.5754529087804259,1.657529929559678,1.6567896270193159,1.6764559249393642,1.7002743544988335,1.6949634884484113,1.6584633545018732,1.6319090242497623,28.74430327402469,29.2738624884632,29.215665068630578,29.290650205722613,29.42625765514029,29.417677266318815,29.245696429505745,29.139560750387922,28.756987327065133,29.295126930325118,29.273489428079657,29.33467133098062,29.47177102193247,29.457594727357858,29.265841690217037,29.15802723937327,28.873755227113925,29.41058911903151,29.408723817113795,29.49434117513679,29.61651845074694,29.586114029488233,29.379438577005715,29.271437595970177,29.415065843634018,29.31452607026933,29.42420582303081,29.67266403847008,29.71332762027621,29.44976045930347,29.230774014164048,29.636477181266464,29.56317081590037,29.70288192953702,29.971671935879357,29.994801679658988,29.644684509704398,29.464682874645163,29.580704653926865,29.527170488888526,29.64673634181388,29.837370197804074,29.830468580708537,29.558694091297863,29.39585323388158,28.999663106559503,29.475315095576125,29.471024901165386,29.584994848337605,29.72302719024831,29.69224970860606,29.480724471137492,29.32683706292623,27.94054467768248,28.829547571664143,28.983434979875405,1.3926947425119578,1.5460983037017286,1.5726526339538396
1.5378262274898589,1.631748088914901,1.6202573060058056,1.6337436870671809,1.6578839872963727,1.6579805484972894,1.6271775254048406,1.609345890302211,1.5402724445797502,1.6363508394919335,1.6305893545038999,1.6409857771359384,1.6655766963027419,1.6640639041550458,1.63187683718279,1.612500222865492,1.5599387424997986,1.6556308926083148,1.654407784063369,1.668763215932995,1.690392924938351,1.6861764191649855,1.6533777979202569,1.6322630819864572,1.6586242898367345,1.6395051720552147,1.6600405207835138,1.7032033775933086,1.709769539255649,1.6645788972266018,1.6288834399543703,1.6969590866006912,1.6817989780567586,1.705746155884117,1.7538014468736947,1.7580823267810046,1.698471878748387,1.6668963660486042,1.6863051674328744,1.6751362551935016,1.696186596993357,1.7304658233188093,1.7292105277068912,1.682861151266843,1.6557596408762039,1.5834031143225729,1.6675722944550215,1.6653835739009082,1.6857258002273738,1.7109604607336224,1.705778342951089,1.6693103960715234,1.643335433024913,28.781609312378936,29.32590441196737,29.259313133505046,29.33746928385719,29.47736692768561,29.477926518260922,29.29941712473586,29.1960793984946,28.79578560695355,29.35257822939066,29.31918932506361,29.379438577005715,29.52194764351893,29.513180724505684,29.326650532734458,29.21435935728818,28.90975555412577,29.46430981426162,29.457221666974316,29.54041413250428,29.665762421374545,29.641326966252514,29.451252700837635,29.32888889503571,29.481657122096344,29.370858188184236,29.48986445053428,29.740001437699494,29.778053596820826,29.516165207574023,29.309303224899736,29.703814580495877,29.61595886017163,29.754737322849422,30.033226899163857,30.058035414669433,29.71258149950912,29.52959538138155,29.6420730870196,29.577347110474985,29.69933785589337,29.897992510129722,29.890717832650644,29.622114356500077,29.46505593502871,29.04573606392699,29.533512515408745,29.520828462368303,29.63871554356772,29.78495521391636,29.75492385304119,29.543585145764393,29.39305528100501,27.982513970831008,28.872822576155066,29.01980836727079,1.3999368325807153,1.553565703239292,1.5789291120134294
1.5431692806072532,1.6397304815240203,1.6277890796773136,1.6414685831405222,1.665866379905492,1.6664135600440204,1.637541760969907,1.6190663845278324,1.54625923903659,1.643689490761608,1.638797056581825,1.6495797240175307,1.6735590889118612,1.673398153577,1.6401167263276875,1.622285091225058,1.5666980265639723,1.664224839489907,1.6635167240165174,1.67767903348431,1.6989868718199432,1.695961287524551,1.6620039318688213,1.6423054468818008,1.6692138348706067,1.650609710160643,1.6699541374109685,1.712956058885902,1.7202625230886042,1.6761018672026693,1.6398592297919095,1.706904890295118,1.6911976016126573,1.714822908770293,1.7631356962956488,1.7685753106139601,1.709769539255649,1.67767903348431,1.695671603921801,1.6839555115438998,1.7055530334822833,1.7398000727407634,1.7387057124637066,1.693547257501632,1.666864178981632,1.5922545577399432,1.6772606016136706,1.6744603267870843,1.6952531720511614,1.7204234584234654,1.7157563337124884,1.6797711928375065,1.654536532331258,28.812573324212963,29.372163899526637,29.302961198379514,29.382236529882285,29.52362641524487,29.526797428504985,29.359479846486195,29.25241151640951,28.830480222623,29.3951071131145,29.36675452396527,29.429242138208632,29.568207131078196,29.567274480119337,29.37440226182789,29.271064535586632,28.948926894397726,29.51411337546454,29.510009711245573,29.592082995624914,29.715565982577463,29.698032144550968,29.501242792232325,29.387086314868334,29.54302555518908,29.435211104345314,29.547315749599818,29.796520085806172,29.838862439338243,29.58294301622812,29.372910020293723,29.761452409753183,29.670425676168826,29.807338836928906,30.087320654777514,30.11884425718685,29.778053596820826,29.592082995624914,29.69635337282503,29.6284563830203,29.753618141698794,29.952086265743375,29.945744239223153,29.684042380168126,29.52940885118978,29.09703186666408,29.589658103131885,29.57342997644779,29.693928480331998,29.8397950902971,29.81274821249027,29.60420745809004,29.4579677877414,28.02392367340422,28.902480876646692,29.050399318721272,1.4070823614485561,1.5586834468878805,1.5842077909968793
1.54954231986776,1.6481956801377238,1.635771472286433,1.6500947170890867,1.673655650112778,1.674814384523779,1.6460069595836102,1.6284650080837308,1.5522460334934294,1.6530559272505343,1.6462644561193884,1.6576908648945392,1.681734603922814,1.682346158195287,1.6507062713615597,1.6318124630488455,1.5733285623602569,1.6738809595815838,1.6718531743623317,1.6863373544998468,1.7089648625813425,1.7066152066923679,1.6727222251705824,1.6527984307147563,1.6798033799044787,1.6597830242477358,1.6794171351008118,1.7220328117720782,1.7314958094619215,1.687882333714515,1.6511568902991711,1.7166897586546839,1.6996628002263605,1.723996222857386,1.7729527517221868,1.7808707701973616,1.72048783255741,1.6883651397190989,1.7060680265538395,1.6932253868319094,1.715305714774877,1.7500355600379407,1.7509046108461916,1.7051989757455885,1.6776468464173377,1.6010416270233692,1.6858867355622351,1.6837945762090385,1.705520846415311,1.7317533059976995,1.7279874191619455,1.6914229110814631,1.664707645494491,28.849506302183663,29.42122133996247,29.349220685938775,29.43222662127697,29.56876672165351,29.57548180855727,29.408537286922027,29.306878332406708,28.865174838292447,29.449387398919924,29.410029528456196,29.47624774653498,29.615585799788086,29.61912987343174,29.435770694920627,29.326277472350917,28.9873521139026,29.570072432995907,29.55832103091432,29.642259617211373,29.773390342026545,29.759773638027244,29.563357346092143,29.447895157385755,29.604393988281814,29.48837220900011,29.602155625980558,29.84912159988566,29.903961476266403,29.65121306641639,29.43838211760542,29.818157588051637,29.719483116604657,29.860499941583704,30.14421236326774,30.190098790443457,29.84016815068064,29.65401101929296,29.756602624767133,29.68217707825041,29.810136789805476,30.011402866726627,30.01643918190445,29.751566309589307,29.59189646543314,29.147954609017624,29.639648194526572,29.627523732061444,29.753431611507022,29.90545371780057,29.88362968536334,29.671731387511223,29.51691132834111,28.060110530607837,28.929714284645293,29.087518826883745,1.4133266524411738,1.56338275866583,1.5906130173243582
1.5548209988512098,1.6558240150101482,1.643592929560691,1.6577552390284835,1.6831830219365655,1.6863051674328744,1.6566286916844546,1.6373808256350457,1.5579109572805465,1.6614245646633208,1.654150287527591,1.6648042066954076,1.6910044792108239,1.6935150704346598,1.661328003462404,1.6417582667432726,1.5799269110895693,1.6820564745925366,1.6813483591191472,1.695446294452995,1.717977241333574,1.7182669249363243,1.6850820588879287,1.6640317170880734,1.6871098441071808,1.667379172053188,1.6871742182411253,1.7278908579610288,1.741023181285709,1.699727174360305,1.662454550806433,1.725154957268387,1.7086751789785921,1.7334914076142014,1.7813535762019455,1.7949687055312098,1.7343604584224521,1.7007571605034173,1.7161103914491833,1.703235564660281,1.7247043383307754,1.761397594679147,1.7669015831314028,1.7193934722803532,1.6896204353310167,1.6093137032352387,1.695188797917217,1.694545056577772,1.716335700917989,1.743018779437989,1.741634735558182,1.7059070912189782,1.6782584006898105,28.880097253634144,29.46542899541225,29.394547522539185,29.476620806918522,29.623979658417788,29.6420730870196,29.47009225020653,29.358547195527336,28.89800415204418,29.49788524878044,29.455729425440147,29.517470918916423,29.669306495018198,29.683855849976354,29.497325658205128,29.383915301608226,29.0255908032157,29.617451101705797,29.61334743748683,29.695047661482626,29.825618795722484,29.827297567448426,29.63498493973229,29.51299419431391,29.64673634181388,29.532393334258117,29.647109402197422,29.883070094788025,29.95917441303068,29.719856176988202,29.503854214917123,29.867215028487472,29.771711570300603,29.915526348156217,30.192896743320027,30.27179901443926,29.92056266333404,29.72582514312488,29.814800044599757,29.740187967891266,29.86460360580267,30.07724802442187,30.109144687214748,29.833826124160417,29.661285696772033,29.195892868302828,29.69355541994846,29.689824816113035,29.816105755942154,29.970739284920498,29.962718486674337,29.755669973808274,29.595440539076794,28.088649649948835,28.961051356862857,29.123892214279138,1.418251273687929,1.568790185917169,1.596889495383948
1.5603249873034657,1.6646110842935742,1.6510281420312822,1.6657376316376031,1.6917125946842133,1.6960900357924402,1.667379172053188,1.648871608544141,1.5644449318759144,1.6683125969953836,1.6621326801367104,1.6746534491889178,1.7012721535749733,1.7047805438749493,1.6728831605054437,1.652894991915673,1.586686195153743,1.6898457447998225,1.6898135577328504,1.7065830196253955,1.7288564699701965,1.7299186431802809,1.69679815126583,1.6755868741311133,1.6962509711273015,1.675425938796252,1.6958003521896898,1.7364848048426211,1.7520955323241652,1.7116685762070118,1.6729797217063607,1.7330407886765897,1.7163678879849613,1.7419566062279046,1.7908165738917887,1.8062341789714993,1.746430608537048,1.7127307494170965,1.7242859064601361,1.7122157563455402,1.7346823290921747,1.772727442253381,1.7797120357863605,1.730916442256421,1.7015940242446959,1.6180042113177477,1.705134601611644,1.703106816392392,1.7256055762059987,1.7549601812846958,1.7549601812846958,1.7180094284005463,1.6890732551924885,28.911993916427022,29.516351737765795,29.43763599683834,29.522880294477787,29.673410159237164,29.698778265318055,29.532393334258117,29.425138473989666,28.93586978097374,29.537802709819488,29.50198891299941,29.574549157598415,29.728809626193218,29.749141417096283,29.564289997051,29.448454747961065,29.064762143487656,29.662591408114434,29.662404877922665,29.759587107835472,29.88866600054116,29.89482149686961,29.70288192953702,29.579958533159783,29.699710916276906,29.579025882200924,29.697099493592113,29.93287365599094,30.023340798999985,29.789058878135325,29.564849587626313,29.91291492547142,29.816292286133923,29.96458378859205,30.247736619700767,30.337084581559186,29.99051148524825,29.795214374463775,29.862178713309646,29.792229891395436,29.92242796525175,30.14290665192534,30.183383703539697,29.90060393281452,29.730674928110933,29.24625602008106,29.751193249205766,29.73944184712418,29.869826451172266,30.039941986067625,30.039941986067625,29.825805325914256,29.658114683511926,28.117748359865146,28.99089618754625,29.155602346880244,1.4232724561356007,1.5739401166327298,1.6023612967692316
1.567309580836445,1.6719819226302206,1.6599117725156247,1.6754581258632242,1.7016262113116682,1.7053277240134777,1.6781618394888937,1.6587852251715958,1.5703995392657817,1.6763915508054197,1.6703725692816078,1.6833761443383992,1.7103489064611495,1.7145010381005705,1.6821208487264812,1.6628729826770723,1.5931879826821387,1.6992765554226934,1.6980856339447201,1.7145975993014873,1.7395425762049854,1.7398966339416801,1.7072267609648406,1.6860154838301242,1.7041689896024763,1.6828289641998708,1.7034286870621145,1.7462374861352146,1.7618804006837308,1.7218396893702448,1.6837945762090385,1.7410553683526815,1.7245755900628865,1.749327444564551,1.7997967655770482,1.8162121697328986,1.7565695346333086,1.7219040635041893,1.7330407886765897,1.7198119041509927,1.7435981466434896,1.7824801235459744,1.7894969041459263,1.7420853544957935,1.711539827939123,1.6246025600470602,1.7139860450290143,1.712183569278568,1.7355191928334535,1.7648737979121507,1.7650025461800396,1.7290174053050578,1.6995662390254438,28.95247096804138,29.559067151681404,29.489118329767194,29.579212412392696,29.730861458302705,29.752312430356394,29.59488094850148,29.482589773055203,28.970377866451418,29.584621787954063,29.549740642092843,29.62509883956842,29.781411140272706,29.805473535011195,29.61782416208934,29.506279107410148,29.102441242225446,29.7172447543034,29.71034313720787,29.80603312558651,29.95059402420921,29.95264585631869,29.763317711670897,29.640394315293662,29.74559734345263,29.62192782630831,29.741307149041894,29.98939230409762,30.080045977298436,29.848002418735035,29.627523732061444,29.959360943222457,29.863857485035588,30.00729920250766,30.299778543204944,30.394908941008268,30.049268495656186,29.848375479118577,29.91291492547142,29.836251016653446,29.97409682837238,30.19942530003202,30.240088881838147,29.965329909359134,29.78831275736824,29.28449470939416,29.802489051942853,29.792043361203667,29.927277750237806,30.097393285133162,30.09813940590025,29.889598651500016,29.718923526029343,28.144608707480202,29.006564723655032,29.188991251207295,1.4279073937796056,1.5766438302583992,1.6081227817572654
1.5723629503510892,1.6799965023063124,1.667861978057772,1.682732402998954,1.7092223591171205,1.714822908770293,1.6873673406429588,1.6685700935311616,1.5759035277180373,1.683987698610872,1.6786768325604497,1.690392924938351,1.7192969110794365,1.723996222857386,1.6923563360236584,1.6722394191659986,1.5993678995408118,1.7064220842905342,1.7075486316345632,1.7230306108482183,1.747911213617772,1.7497458764351905,1.7167541327886284,1.6961222228594124,1.712183569278568,1.6908757309429348,1.7117007632739842,1.7548958071507514,1.7697984191589058,1.7308520681224764,1.6929035161621868,1.7492308833636343,1.731431435327977,1.7570845277048648,1.8085516477935015,1.8239048787392675,1.7655175392515958,1.7310130034573377,1.7403150658123194,1.7279552320949734,1.7510333591140808,1.7910740704275667,1.7976080450229346,1.7513552297838033,1.7215821928344668,1.6309434122405946,1.721099386829883,1.7200694006867707,1.7439522043801845,1.773081499990076,1.773081499990076,1.7379332228563726,1.7090936108492314,28.981756208149463,29.60551316943244,29.535191287134687,29.621368235732994,29.77488258356071,29.807338836928906,29.64822858334805,29.539294951353654,29.002274529244296,29.62864291321207,29.59786543156982,29.665762421374545,29.833266533585103,29.860499941583704,29.67714076307259,29.560559393215573,29.138255039045518,29.758654456876616,29.765183013588608,29.854904035830568,29.999091874069727,30.009724095000685,29.81853064843518,29.698964795509823,29.792043361203667,29.668560374251115,29.789245408327098,30.03956892568408,30.12593240447416,29.900230872430974,29.6803117763327,30.006739611932346,29.903588415882858,30.052252978724525,30.350514755366714,30.439489656841587,30.101123888968587,29.901163523389833,29.955070748811714,29.883443155171566,30.017185302671535,30.24922886123494,30.2870944901645,30.019050604589246,29.846510177200862,29.32124115717309,29.843712224324296,29.837743258187615,29.976148660481865,30.144958484034824,30.144958484034824,29.941267514620648,29.774136462793628,28.169417222985775,29.02726957494164,29.209136511918587,1.4321882736869156,1.5802165946923197,1.611598984990269
1.5768047655932604,1.6844061304815114,1.6721750450320543,1.687624837178737,1.715080405306071,1.7211637609638273,1.6929678902961314,1.6739453337155283,1.5789612990804016,1.6891376293264329,1.683215209003538,1.6968625253997742,1.7241571581922472,1.7292749018408358,1.698471878748387,1.6788055808283389,1.6024256709031761,1.7112179572694004,1.71192607274279,1.7288886570371687,1.752835834864527,1.7557648579590022,1.7232237332500517,1.7023021397180855,1.7165288233198226,1.6947703660465776,1.7164322621189059,1.757470772508532,1.7750127240084113,1.73761135218665,1.6978603244759143,1.754091130476445,1.7359054376371206,1.7621700842864811,1.8116094191558658,1.8312435300089418,1.772598693985492,1.7368388625793159,1.7462696732021867,1.7334914076142014,1.7575995207764208,1.7968355554156006,1.806588236708194,1.759144499991089,1.7283414768986405,1.636028968822211,1.7262493175454439,1.7263458787463606,1.751065546181053,1.780001719389111,1.781675446871668,1.7463018602691591,1.7174300611950457,29.00749737461389,29.6310678057051,29.560186332832032,29.649720824882223,29.808831078463076,29.844085284707838,29.680684836716246,29.570445493379452,29.019994897462563,29.658487743895467,29.624166188609564,29.70325498992056,29.861432592542563,29.891090893034185,29.71258149950912,29.598611552336905,29.15597540726379,29.786447455450528,29.790551119669495,29.888852530732933,30.027630993410725,30.044605240861905,29.856023216981196,29.7347785923299,29.81722493709278,29.69113052745543,29.816665346517468,30.05449134102578,30.156150295541096,29.939402212702934,29.709037425865468,30.0349056708898,29.92951611253906,30.081724749024378,30.36823512358498,30.482018540565427,30.142160531158254,29.934925488100426,29.989578834289393,29.915526348156217,30.055237461792863,30.282617765561987,30.33913641366867,30.064190910997883,29.885681517472822,29.350712927472948,29.87355705500769,29.874116645583005,30.017371832863304,30.18506247526564,30.194762045237738,29.989765364481165,29.822447782462376,28.18844330254644,29.039394037406772,29.230400953780503,1.4354713545180857,1.5823087540455163,1.615268310625106
1.581021271366626,1.6904572990722955,1.6793205738998949,1.6939013152383269,1.7201659618876874,1.7285989734344185,1.7017549595795571,1.6822495969943703,1.5842721651308238,1.6960256616584957,1.69052167320624,1.7027527586556972,1.730433636251837,1.7374504168517888,1.7078061281703412,1.6868523475714028,1.6085734006948769,1.71820255080238,1.71849223440513,1.7356157540343702,1.7600779249332845,1.7642622436396778,1.7335879688151181,1.7117007632739842,1.7192003498785198,1.6985362528823316,1.7198119041509927,1.7570523406378924,1.7770405092276633,1.7437590819783508,1.7052311628125607,1.7572776501066982,1.741280677821487,1.7666118995286524,1.8124784699641168,1.834912855643779,1.7813535762019455,1.745915615465492,1.7517414745874702,1.7402828787453473,1.76429443070665,1.8028545369394124,1.8160512343980373,1.770474347565323,1.7382872805930674,1.643077936489135,1.733459220547229,1.7339742136187852,1.75801795264706,1.787211622390896,1.7912671928294004,1.7580823267810046,1.7284058510325848,29.031932829735922,29.66613548175809,29.601596035405244,29.68609421227761,29.83830284876293,29.88717375900699,29.731607579069788,29.618570282856425,29.050772379104814,29.69840520493451,29.66650854214163,29.737390015014697,29.89780597993795,29.93846956174408,29.766675255122777,29.64524410027971,29.191602673892092,29.826924507064884,29.828603278790823,29.927837340813117,30.06960028655925,30.093849211489506,29.91608593873153,29.789245408327098,29.832706943009793,29.712954559892665,29.836251016653446,30.052066448532752,30.167901697622685,29.975029479331237,29.75175283978108,30.053372159875153,29.960666654564854,30.10746591548881,30.373271438762803,30.503282982427347,30.192896743320027,29.98752700217991,30.021288966890502,29.954884218619945,30.094035741681278,30.317498911423208,30.39397629004941,30.129849538501354,29.943319346730128,29.391563039470846,29.915339817964444,29.918324301032783,30.05766235428589,30.226845238222392,30.250348042385568,30.058035414669433,29.886054577856363,28.197023691367917,29.065694794446514,29.25091927487534,1.4369519595988094,1.5868471304886043,1.6188088879920541
1.5858815184794366,1.6949313013814389,1.6834083314053714,1.6981178210116923,1.7237709133885801,1.7344892066903412,1.7101235969923436,1.69052167320624,1.5890358510427176,1.700596225168556,1.6961222228594124,1.7084498695097863,1.7342638972215354,1.7436947078444063,1.7168506939895452,1.696186596993357,1.611985229793936,1.7228053013794125,1.7236099780537188,1.7396713244728743,1.7636185023002326,1.770699657034129,1.7423428510315717,1.7202947101555766,1.7204234584234654,1.6998881096951663,1.7206165808252991,1.7547026847489178,1.775978336017579,1.747299659345299,1.7107029641978442,1.7583398233167826,1.7420853544957935,1.767062518466264,1.8104828718118369,1.8370050149969757,1.7870184999890626,1.7522886547259986,1.7555073614232242,1.7437590819783508,1.768317814078182,1.8057513729669155,1.8234220727346837,1.7796798487193883,1.7476215300150215,1.6482922413386405,1.7385447771288454,1.7396391374059021,1.7632000704295934,1.7925546755082906,1.7990886501036585,1.7678993822075426,1.737836661655456,29.060098888693375,29.692063178414287,29.625285369760192,29.71052966739964,29.859194230241307,29.921308784101125,29.780105428930305,29.66650854214163,29.078378847486956,29.724892492166024,29.698964795509823,29.770405858958203,29.920003072758725,29.974656418947696,29.819090239010492,29.69933785589337,29.211374874219842,29.853598324488168,29.85826157928245,29.951340144976292,30.090118607654084,30.13115524984375,29.966822150893304,29.839048969530015,29.8397950902971,29.720788827947057,29.840914271447726,30.03844974453345,30.161746201294235,29.995547800426074,29.78346297238219,30.059527656203603,29.965329909359134,30.110077338173603,30.36170656687299,30.515407444892478,30.225726057071764,30.02445998015061,30.043112999327732,29.975029479331237,30.11735201565268,30.33428662868262,30.436691703965018,30.183197173347928,29.997413102343785,29.421780930537786,29.9448115882643,29.95115361478452,30.08769371516106,30.257809250056418,30.295674878985974,30.114927123159656,29.940707924045334,28.20243306692928,29.0813633305553,29.265095569449954,1.437885384541005,1.5895508441142738,1.6212551050819457
1.5896152182482184,1.6978603244759143,1.6883007655851543,1.7035252482630312,1.7281161674298346,1.740250691678375,1.7183312990702688,1.6986971882171928,1.5926408025436103,1.7045230473391713,1.7003709156997502,1.7128916847519577,1.7384160288609565,1.7495527540333569,1.72476871246472,1.704877105075866,1.6168132898397745,1.7266999364830553,1.7277621096931397,1.7443706362508238,1.7691546778194607,1.7774267540313304,1.7515483521856368,1.7292427147738636,1.7195865946821869,1.7017549595795571,1.7217753152363002,1.754348627012223,1.7768473868258297,1.7512908556498588,1.7166575715877115,1.7600779249332845,1.7457546801306307,1.7683821882121264,1.810611620079726,1.8397731027565896,1.7940996547229588,1.7595629318617285,1.7586938810534776,1.747557155881077,1.772598693985492,1.8092597632668912,1.829988234397024,1.7877909895963966,1.7557004838250578,1.6535709203220903,1.74388783024624,1.7448856293223798,1.768446562346071,1.7995070819742978,1.8074251004494726,1.7772014445625246,1.7462374861352146,29.08173639093884,29.709037425865468,29.653637958909414,29.741866739617205,29.88437580613042,29.954697688428176,29.82767062783197,29.71388721085152,29.099270228965334,29.747649175562113,29.723586780823624,29.796147025422634,29.944065467497214,30.008604913850057,29.864976666186216,29.749701007671597,29.239354402985526,29.876168477692488,29.882323974020938,29.978573552974893,30.122201800638734,30.170140059923938,30.020169785739874,29.890904362842413,29.834945305311045,29.731607579069788,29.84762935835149,30.036397912423972,30.166782516472058,30.018677544205705,29.817971057859864,30.06960028655925,29.986594351221054,30.117725076036223,30.362452687640072,30.531449041384803,30.266762699261434,30.06661580349091,30.061579488313086,29.99704004196024,30.142160531158254,30.35461841958568,30.474743863086353,30.230202781674272,30.04423218047836,29.452371881988263,29.975775600098324,29.981558036043232,30.118098136419768,30.298099771479002,30.34398619865472,30.16883434858154,29.98939230409762,28.207842442490648,29.088451477842604,29.27218371673726,1.4388188094832004,1.5907739526592195,1.6224782136268914
1.5927051766775548,1.7007571605034173,1.6914872852154077,1.7061002136208117,1.731946428399533,1.7448534422554076,1.7233524815179408,1.7041046154685318,1.596374502312392,1.7069370773620904,1.7042333637364209,1.7171081905253232,1.7426647217012943,1.754477375280112,1.730304887983948,1.7107673383317887,1.6201929318718613,1.7296611466445029,1.7314958094619215,1.7484905808232725,1.7739505507983266,1.782673245947808,1.7564085992984473,1.7353260704316198,1.7228053013794125,1.7035252482630312,1.7241249711252749,1.7573098371736706,1.7808063960634173,1.75573267089203,1.7213246962986886,1.763039135094732,1.7480077748186886,1.7716652690432966,1.8136050173081457,1.8436355507932602,1.7983805346302688,1.7645519272424282,1.7608504145406187,1.7507436755113304,1.7753345946781338,1.8132831466384232,1.8349450427107512,1.793488100450486,1.7616872782818973,1.6568861882202328,1.7466237309388817,1.7478790265507995,1.7734033706597985,1.8039810842834414,1.8124784699641168,1.7826088718138635,1.7529967701993883,29.099643289348876,29.72582514312488,29.672104447894768,29.756789154958902,29.906572898951197,29.98137150585146,29.856769337748283,29.745224283069085,29.1209077312108,29.761638939944955,29.745970403836175,29.820582480544665,29.968687452811018,30.037144033191055,29.897059859170867,29.78383603276573,29.258940073121504,29.89332925533544,29.903961476266403,30.002449417521607,30.149994799212646,30.20054448118265,30.048335844697327,29.92615856908718,29.853598324488168,29.741866739617205,29.861246062350787,30.05355869006692,30.18972573005992,30.044418710670133,29.845017935666693,30.0867610642022,29.99965146464504,30.13675115559689,30.379799995474798,30.553832664397348,30.291571214767007,30.095527983215447,30.07407701116176,30.015506530945594,30.15801559745881,30.377934693557084,30.50346951261912,30.26321862561778,30.07892679614781,29.4715844917407,29.991630666398876,29.998905343877954,30.146823785952535,30.3240274681352,30.373271438762803,30.20017142079911,30.02856364436958,28.231904837229138,29.105052664910243,29.280577575366966,1.4429709411226213,1.5936386016197504,1.6239266316406429
1.597146991919726,1.706132400687784,1.6973775184713304,1.7136319872923196,1.738866647798568,1.7519989711232484,1.730433636251837,1.7122801304794848,1.601427871827036,1.7124732528813182,1.7090614237822592,1.7232237332500517,1.7503896177746356,1.7615585300140082,1.7375147909857334,1.7180094284005463,1.624827869515866,1.7353260704316198,1.737482603918761,1.754863620083779,1.780516712460667,1.790365954954177,1.7648737979121507,1.7430831535719336,1.7264102528803051,1.707773941103369,1.728663347568363,1.762652890291065,1.7861494491808116,1.762137897219509,1.7282449156977235,1.7669015831314028,1.753093331400305,1.7774267540313304,1.8200102436356247,1.850523583125323,1.8052685669623316,1.7725021327845751,1.766064719390124,1.7557648579590022,1.7811926408670842,1.8206539849750698,1.8418652621097862,1.8002473845146596,1.769701857957989,1.662325802538544,1.7528680219314992,1.7547670588828623,1.779647661652416,1.8117059803567828,1.8201068048365414,1.7912028186954558,1.7608504145406187,29.125384455813304,29.756975685150675,29.7062394729889,29.80043721983337,29.94667689018201,30.02278120842467,29.89780597993795,29.79260295177898,29.15019297131888,29.793722132929606,29.77394993260186,29.856023216981196,30.01345469883611,30.078180675380725,29.93884262212762,29.825805325914256,29.285800420736557,29.92615856908718,29.938656091935847,30.03938239549231,30.188046958333977,30.245125197015973,30.097393285133162,29.971112345304043,29.874489705966546,29.76648872493101,29.887546819390533,30.084522701900944,30.220689741893942,30.081538218832605,29.885121926897504,30.109144687214748,30.02912323494489,30.170140059923938,30.41691950363727,30.593750125436394,30.33148867580605,30.14160094058294,30.104294902228695,30.044605240861905,30.19196409236117,30.420650107472696,30.543573503849935,30.302389965889738,30.125372813898846,29.503108094150036,30.027817523602494,30.038822804916997,30.183010643156152,30.368794714160295,30.417479094212585,30.249974982002023,30.07407701116176,28.25522111120054,29.12780934830633,29.303334258763055,1.4469943244941532,1.5975654237903654,1.6278534538112581
